original_index,max_H_run_length,gene_name
1580,1.25,AAU27689.1 gamma-glutamyl phosphate reductase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1581,1.25,AAU27690.1 glutamate-5-kinase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1582,1.3333333333333333,"AAU27691.1 transcriptional regulator, MerR family, mercury resistance [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
1583,1.4166666666666667,"AAU27692.1 transcriptional regulator SkgA, mercury resistance [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
1584,1.4166666666666667,"AAU27693.1 acetyltransferase, GNAT family [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
1585,1.5,AAU27694.1 glutamate rich protein GrpB [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1586,1.5,AAU27695.1 multidrug resistance ABC transporter ATP binding protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1587,1.5833333333333333,"AAU27696.1 ABC transporter ATP-binding protein Uup, erythromycin resistance [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
1588,1.6666666666666667,AAU27697.1 probable signal peptide protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1589,1.5833333333333333,AAU27698.1 beta-lactamase AmpS [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1590,1.6666666666666667,AAU27699.1 cell division protein FtsI/penicillin binding protein 2 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1591,1.5833333333333333,AAU27700.1 hypothetical protein lpg1620 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1592,1.5,AAU27701.1 hypothetical protein lpg1621 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1593,1.4166666666666667,AAU27702.1 hypothetical protein lpg1622 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1594,1.3333333333333333,AAU27703.1 hydrogenase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1595,1.25,AAU27704.1 alpha/beta hydrolase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1596,1.1666666666666667,AAU27705.1 hypothetical protein lpg1625 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1597,1.1666666666666667,AAU27706.1 copper efflux ATPase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1598,1.3333333333333333,AAU27707.1 putative secreted protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1599,1.25,AAU27708.1 coenzyme F390 synthetase FtsA [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1600,1.25,AAU27709.1 Zn-dependent hydrolase GumP [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1601,1.25,AAU27710.1 3-beta-hydroxysteroid dehydrogenase/isomerase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1602,1.25,AAU27711.1 chalcone and stilbene synthases [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1603,1.25,AAU27712.1 glycosyltransferase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1604,1.25,AAU27713.1 hypothetical protein lpg1633 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1605,1.4166666666666667,AAU27714.1 oxidase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1606,1.4166666666666667,AAU27715.1 dienelactone hydrolase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1607,1.4166666666666667,"AAU27716.1 acetyltransferase, GNAT family [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
1608,1.5,AAU27717.1 polysaccharide deacetylase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1609,1.4166666666666667,AAU27718.1 drug:proton antiporter [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1610,1.3333333333333333,AAU27719.1 hypothetical protein lpg1639 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1611,1.3333333333333333,AAU27720.1 transmembrane protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1612,1.25,AAU27721.1 acylaminoacyl peptidase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1613,1.25,AAU27722.1 SidB [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1614,1.25,AAU27723.1 threonine synthase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1615,1.25,AAU27724.1 hypothetical protein lpg1644 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1616,1.1666666666666667,AAU27725.1 hypothetical protein lpg1645 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1617,1.1666666666666667,AAU27726.1 cytochrome b561 transmembrane protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1618,1.1666666666666667,AAU27727.1 hypothetical protein lpg1647 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1619,1.0833333333333333,AAU27728.1 signal peptide protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1620,1.0833333333333333,AAU27729.1 myo-inositol catabolism protein IolE [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1621,1.0833333333333333,AAU27730.1 myo-inositol catabolism protein IolD [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1622,1.0,AAU27731.1 IolC/IolB transferase kinase protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1623,1.0,AAU27732.1 myo-inositol-2-dehydrogenase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1624,1.0,AAU27733.1 D-xylose-proton symporter [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1625,1.0,AAU27734.1 hypothetical protein lpg1654 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1626,0.9166666666666666,AAU27735.1 class 4 metalloprotease [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1627,0.9166666666666666,AAU27736.1 hypothetical protein lpg1656 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1628,1.0,"AAU27737.1 NG,NG-dimethylarginine dimethylaminohydrolase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
1629,0.9166666666666666,AAU27738.1 amino acid antiporter [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1630,0.9166666666666666,AAU27739.1 membrane protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1631,1.0,AAU27740.1 leucine-rich repeat-containing protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1632,1.0,AAU27741.1 hypothetical protein lpg1661 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1633,1.0,AAU27742.1 putative transport protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1634,1.0,AAU27743.1 hypothetical protein lpg1663 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1635,1.0,"AAU27744.1 penicillin binding protein 1C, peptidoglycan biosynthesis [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
1636,1.0,AAU27745.1 hypothetical protein lpg1665 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1637,1.0,AAU27746.1 hypothetical protein lpg1666 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1638,1.0,AAU27747.1 hypothetical protein lpg1667 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1639,1.0,AAU27748.1 hypothetical protein lpg1668 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1640,1.0833333333333333,"AAU27749.1 alpha-amylase, putative [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
1641,1.0833333333333333,AAU27750.1 hypothetical protein lpg1670 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1642,1.0833333333333333,"AAU27751.1 alpha-amylase, putative [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
1643,1.0833333333333333,AAU27752.1 phosphoribosylglycinamide formyltransferase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1644,1.0833333333333333,AAU27753.1 phosphoribosylamine-glycine ligase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1645,1.0833333333333333,AAU27754.1 amidophosphoribosyltransferase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1646,1.0833333333333333,AAU27755.1 phosphoribosylimidazole-succinocarboxamide synthase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1647,1.1666666666666667,AAU27756.1 phosphoribosylformylglycinamidine synthase I [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1648,1.1666666666666667,AAU27757.1 phosphoribosylformylglycinamidine cyclo ligase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1649,1.1666666666666667,AAU27758.1 phosphoribosylformylglycinamidine synthase II [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1650,1.1666666666666667,AAU27759.1 hypothetical protein lpg1679 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1651,1.1666666666666667,AAU27760.1 thiol:disulfide interchange protein DsbD [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1652,1.0833333333333333,AAU27761.1 hypothetical protein lpg1681 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1653,1.0833333333333333,"AAU27762.1 oxidoreductase, short chain dehydrogenase/reductase family [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
1654,1.0833333333333333,AAU27763.1 hypothetical protein lpg1683 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1655,1.0833333333333333,AAU27764.1 hypothetical protein lpg1684 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1656,1.0833333333333333,AAU27765.1 hypothetical protein lpg1685 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1657,1.0833333333333333,AAU27766.1 hypothetical protein lpg1686 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1658,1.1666666666666667,AAU27767.1 hypothetical protein lpg1687 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1659,1.1666666666666667,AAU27768.1 possible flagellar hook-length control protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1660,1.1666666666666667,AAU27769.1 23.7 kDa protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1661,1.1666666666666667,AAU27770.1 aconitate hydratase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1662,1.1666666666666667,AAU27771.1 amino acid antiporter [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1663,1.1666666666666667,AAU27772.1 hypothetical protein lpg1692 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1664,1.1666666666666667,AAU27773.1 hypothetical protein lpg1693 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1665,1.1666666666666667,AAU27774.1 transposase IS630 family [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1666,1.1666666666666667,AAU27775.1 transposase IS630 family [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1667,1.25,AAU27776.1 proline dehydrogenase/delta-1-pyrroline-5-carboxylate dehydrogenase = bifunctional PutA protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1668,1.25,AAU27777.1 hypothetical protein lpg1697 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1669,1.1666666666666667,"AAU27778.1 ProQ-like, activator of ProP osmoprotectant transporter [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
1670,1.0833333333333333,AAU27779.1 3-demethylubiquinone-9 3-methyltransferase UbiG [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1671,1.0,AAU27780.1 uracil DNA glycosylase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1672,1.0833333333333333,AAU27781.1 kinectin 1 (kinesin receptor) [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1673,1.0833333333333333,AAU27782.1 Tpr [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1674,1.0833333333333333,AAU27783.1 SOS mutagenesis and repair UmuC protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1675,1.0833333333333333,AAU27784.1 SOS (error prone) mutagenesis protein UmuD (RumA) [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1676,1.0833333333333333,AAU27785.1 carboxypeptidase G2 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1677,1.0833333333333333,AAU27786.1 arginine/ornithine succinyltransferase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1678,1.0833333333333333,AAU27787.1 succinylglutamic-5-semialdehyde dehydrogenase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1679,1.0833333333333333,AAU27788.1 succinylarginine dihydrolase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1680,1.0833333333333333,AAU27789.1 hypothetical protein lpg1709 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1681,1.25,AAU27790.1 hypothetical protein lpg1710 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1682,1.25,AAU27791.1 ribosome recycling factor [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1683,1.25,AAU27792.1 uridylate kinase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1684,1.1666666666666667,AAU27793.1 translation elongation factor Ts (EF-Ts) [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1685,1.1666666666666667,AAU27794.1 30S ribosomal protein S2 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1686,1.1666666666666667,AAU27795.1 16 kD immunogenic protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1687,1.1666666666666667,AAU27796.1 hypothetical protein lpg1716 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1688,1.1666666666666667,AAU27797.1 hypothetical protein lpg1717 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1689,1.1666666666666667,AAU27798.1 eukaryotic huntingtin interacting protein B [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1690,1.25,AAU27799.1 methionine aminopeptidase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1691,1.25,AAU27800.1 protein-PII uridylyltransferase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1692,1.25,AAU27801.1 deaminase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1693,1.25,AAU27802.1 GMP synthetase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1694,1.25,AAU27803.1 inosine-5'-monophosphate dehydrogenase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1695,1.25,AAU27804.1 septum site-determining protein MinD [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1696,1.25,"AAU27805.1 oxidoreductase, acyl CoA dehydrogenase family [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
1697,1.25,AAU27806.1 hydrolase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1698,1.25,AAU27807.1 hypothetical protein lpg1728 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1699,1.25,"AAU27808.1 sn-glycerol-3-phosphate transport, ATP binding protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
1700,1.25,AAU27809.1 sn-glycerol-3-phosphate transmembrane ABC transporter [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1701,1.25,AAU27810.1 sn-glycerol-3-phosphate transmembrane ABC transporter [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1702,1.25,AAU27811.1 quinone oxidoreductase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1703,1.1666666666666667,AAU27812.1 chloride channel protein EriC (voltage gated) [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1704,1.1666666666666667,AAU27813.1 anthranilate synthase (glutamine amidotransferase) component I [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1705,1.0833333333333333,"AAU27814.1 glutamyl/tRNA (Gln) amidotransferase, C subunit [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
1706,1.1666666666666667,"AAU27815.1 glutamyl/tRNA (Gln) amidotransferase, A subunit [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
1707,1.1666666666666667,"AAU27816.1 glutamyl/tRNA (Gln) amidotransferase, B subunit [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
1708,1.1666666666666667,AAU27817.1 hypothetical protein lpg1738 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1709,1.25,AAU27818.1 adenylate/guanylate cyclase transmembrane protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1710,1.25,AAU27819.1 hypothetical protein lpg1740 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1711,1.1666666666666667,AAU27820.1 hypothetical protein lpg1741 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1712,1.1666666666666667,AAU27821.1 hypothetical protein lpg1742 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1713,1.1666666666666667,AAU27822.1 Fis transcriptional activator [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1714,1.0833333333333333,AAU27823.1 HesB family protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1715,1.0833333333333333,"AAU27824.1 NifU family iron binding protein [Fe-S] cluster formation/repair protein IscU, HesB [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
1716,1.0833333333333333,AAU27825.1 cysteine desulfurase NifS [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1717,1.0833333333333333,AAU27826.1 RNA methyltransferase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1718,1.0,AAU27827.1 inositol-1-monophosphatase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1719,1.0,AAU27828.1 signal peptide peptidase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1720,1.0833333333333333,AAU27829.1 ClpB protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1721,1.0,AAU27830.1 hypothetical protein lpg1751 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1722,1.0,AAU27831.1 hypothetical protein lpg1752 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1723,1.1666666666666667,AAU27832.1 UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1724,1.1666666666666667,AAU27833.1 hypothetical protein lpg1754 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1725,1.1666666666666667,AAU27834.1 transmembrane protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1726,1.1666666666666667,AAU27835.1 flagellar protein FliJ [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1727,1.25,AAU27836.1 nucleotide binding protein FliI [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1728,1.25,AAU27837.1 flagellar assembly protein FliH [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1729,1.25,AAU27838.1 flagellar motor switch protein FliG [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1730,1.25,AAU27839.1 flagellar basal body M-ring protein FliF [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1731,1.25,AAU27840.1 flagellar hook-basal body protein FliE [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1732,1.1666666666666667,AAU27841.1 sigma 54-dependent response regulator [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1733,1.1666666666666667,AAU27842.1 sensor kinase HydH [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1734,1.1666666666666667,AAU27843.1 ATPase associated with chromosome architecture [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1735,1.0833333333333333,AAU27844.1 outer membrane lipoprotein carrier protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1736,1.0833333333333333,AAU27845.1 cell division protein FtsK [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1737,1.1666666666666667,AAU27846.1 thioredoxin reductase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1738,1.1666666666666667,AAU27847.1 leucyl/phenylalanyl-tRNA protein transferase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1739,1.0833333333333333,AAU27848.1 rhodanese domain protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1740,1.0833333333333333,AAU27849.1 translation initiation factor IF-1 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1741,1.1666666666666667,AAU27850.1 peptide maturation protein PmbA [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1742,1.1666666666666667,AAU27851.1 hypothetical protein lpg1772 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1743,1.1666666666666667,AAU27852.1 eukaryotic small stress protein PASS1 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1744,1.1666666666666667,"AAU27853.1 ribonucleoside-diphosphate reductase, alpha subunit [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
1745,1.1666666666666667,"AAU27854.1 ribonucleoside-diphosphate reductase, beta subunit [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
1746,1.25,AAU27855.1 hypothetical protein lpg1776 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1747,1.3333333333333333,"AAU27856.1 lysine tRNA synthetase, heat inducible [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
1748,1.4166666666666667,AAU27857.1 peptide chain release factor 2 (RF-2) [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1749,1.3333333333333333,AAU27858.1 hypothetical protein lpg1779 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1750,1.3333333333333333,AAU27859.1 flagellar motor protein MotB [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1751,1.4166666666666667,AAU27860.1 flagellar motor protein MotA [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1752,1.5,AAU27861.1 flagellar biosynthesis sigma factor FliA [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1753,1.4166666666666667,AAU27862.1 flagellar biosynthesis MinD [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1754,1.4166666666666667,AAU27863.1 flagellar GTP-binding protein FlhF [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1755,1.4166666666666667,AAU27864.1 flagellar biosynthetic protein FlhA [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1756,1.4166666666666667,AAU27865.1 flagellar biosynthetic protein FlhB [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1757,1.4166666666666667,AAU27866.1 flagellar biosynthetic protein FliR [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1758,1.25,AAU27867.1 flagellar biosynthetic protein FliQ [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1759,1.1666666666666667,AAU27868.1 flagellar biosynthetic protein FliP [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1760,1.0833333333333333,AAU27869.1 flagellar assembly protein FliO [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1761,1.0833333333333333,AAU27870.1 flagellar motor switch protein FliN [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1762,1.0833333333333333,AAU27871.1 flagellar protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1763,0.9166666666666666,AAU27872.1 hypothetical protein lpg1793 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1764,0.9166666666666666,AAU27873.1 oxidoreductase (L-gululonolactone oxidase) [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1765,0.9166666666666666,"AAU27874.1 oxidoreductase, short chain dehydrogenase/reductase family [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
1766,0.9166666666666666,"AAU27875.1 transcriptional regulator, LysR family [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
1767,0.9166666666666666,AAU27876.1 hypothetical protein lpg1797 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1768,0.9166666666666666,AAU27877.1 hypothetical protein lpg1798 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1769,1.0,AAU27878.1 alanyl tRNA synthetase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1770,1.0833333333333333,AAU27879.1 regulatory protein RecX [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1771,1.0833333333333333,AAU27880.1 RecA bacterial DNA recombination protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1772,1.0833333333333333,AAU27881.1 hypothetical protein lpg1802 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1773,1.0833333333333333,AAU27882.1 hypothetical protein lpg1803 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1774,1.1666666666666667,"AAU27883.1 hypothetical 17.2kDa protein, CinA-related competence damage protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
1775,1.25,AAU27884.1 DNA mismatch repair protein MutS [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1776,1.1666666666666667,AAU27885.1 outer membrane protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1777,1.25,AAU27886.1 periplasmic protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1778,1.25,AAU27887.1 porphobilinogen synthase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1779,1.25,AAU27888.1 hypothetical protein lpg1809 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1780,1.25,AAU27889.1 long chain fatty acid transporter [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1781,1.25,AAU27890.1 aspartokinase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1782,1.3333333333333333,AAU27891.1 ATP-dependent DNA helicase (UvrD/Rep helicase) [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1783,1.3333333333333333,AAU27892.1 ATPase (Mrp) [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1784,1.3333333333333333,AAU27893.1 hypothetical protein lpg1814 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1785,1.3333333333333333,AAU27894.1 hydrogen peroxide-inducible genes activator OxyR [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1786,1.25,AAU27895.1 major facilitator family transporter [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1787,1.25,AAU27896.1 hypothetical protein lpg1817 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1788,1.3333333333333333,AAU27897.1 tetraacyl disaccharide 4'-kinase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1789,1.25,"AAU27898.1 ABC transporter, ATP binding/permease protein MsbA [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
1790,1.25,AAU27899.1 hypothetical protein lpg1820 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1791,1.25,AAU27900.1 dihydroorotate oxidase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1792,1.25,AAU27901.1 hypothetical protein lpg1822 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1793,1.1666666666666667,AAU27902.1 hypothetical protein lpg1823 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1794,1.0833333333333333,AAU27903.1 acyl CoA dehydrogenase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1795,1.0833333333333333,AAU27904.1 acyl CoA C-acetyltransferase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1796,1.0833333333333333,AAU27905.1 hypothetical protein lpg1826 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1797,1.0833333333333333,AAU27906.1 propionyl CoA carboxylase beta subunit [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1798,1.0833333333333333,AAU27907.1 enoyl CoA hydratase/isomerase (crotonase) [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
