original_index,max_H_run_length,gene_name
1292,2.0,AAU27401.1 hypothetical protein lpg1318 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1293,2.0,AAU27402.1 type II secretory pathway protein E [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1294,2.0,AAU27403.1 type II protein secretion LspD [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1295,2.0,AAU27404.1 oxidoreductase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1296,2.0,AAU27405.1 adenylate cyclase 1 protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1297,2.0,"AAU27406.1 drug resistance transporter, Bcr/CflA [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
1298,2.0,AAU27407.1 multidrug resistance efflux pump [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1299,2.0,AAU27408.1 siderophore biosynthetic enzyme FrgA [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1300,2.0,AAU27409.1 hypothetical protein lpg1326 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1301,2.0,AAU27410.1 hypothetical protein lpg1327 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1302,2.0,AAU27411.1 thaumatin domain-containing protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1303,2.0,AAU27412.1 hypothetical protein lpg1329 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1304,2.0,AAU27413.1 protease DO [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1305,2.0,AAU27414.1 hypothetical protein lpg1332 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1306,2.0,"AAU27415.1 ribosomal large subunit pseudouridine synthase D, RluD [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
1307,2.0,AAU27416.1 tRNA thiotransferase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1308,2.0,AAU27417.1 major facilitator family transporter (permease) [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1309,2.0,AAU27418.1 enhanced entry protein EnhA [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1310,2.0,AAU27419.1 flagellar protein FliS [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1311,2.0,AAU27420.1 flagellar hook associated protein 2 FliD [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1312,2.0,AAU27421.1 hypothetical protein lpg1339 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1313,2.0,AAU27422.1 flagellin [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1314,2.0,"AAU27423.1 acetyl CoA carboxylase, carboxyltransferase, beta subunit [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
1315,2.0,AAU27424.1 FolC bifunctional protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1316,2.0,AAU27425.1 hypothetical protein lpg1343 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1317,2.0,AAU27426.1 colicin V [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1318,2.0,AAU27427.1 nicotinate-nucleotide adenylyltransferase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1319,2.0,"AAU27428.1 DNA polymerase III, delta subunit [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
1320,2.0,AAU27429.1 rare lipoprotein B [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1321,2.0,AAU27430.1 leucyl tRNA synthetase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1322,2.0,AAU27431.1 apolipoprotein N-acyltransferase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1323,2.0,AAU27432.1 L-lysine dehydrogenase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1324,2.0,AAU27433.1 piperidine-6-carboxylate dehydrogenase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1325,2.0,AAU27434.1 3-hydroxyacyl CoA dehydrogenase oxidoreductase protein/ [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1326,2.0,AAU27435.1 3-ketoacyl CoA thiolase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1327,2.0,AAU27436.1 hypothetical protein lpg1354 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1328,2.0,AAU27437.1 SidG [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1329,2.0,AAU27438.1 TPR repeat protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1330,2.0,AAU27439.1 inner membrane protein PLUS sensory box protein LssE [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1331,2.0,AAU27440.1 general secretion pathway protein LspK [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1332,2.0,AAU27441.1 general secretion pathway protein LspJ [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1333,2.0,AAU27442.1 general secretion pathway protein LspI [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1334,2.0,AAU27443.1 general secretion pathway protein LspH [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1335,2.0,AAU27444.1 type II protein secretion LspG [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1336,2.0,AAU27445.1 type II protein secretion LspF [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1337,3.0,"AAU27446.1 glutamine synthetase, type I [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
1338,3.0,AAU27447.1 hypothetical protein lpg1365 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1339,3.0,AAU27448.1 hypothetical protein lpg1366 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1340,3.0,AAU27449.1 1-aminocyclopropane-1-carboxylate deaminase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1341,3.0,AAU27450.1 hypothetical protein lpg1368 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1342,3.0,AAU27451.1 chaperone Hsp90 HtpG [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1343,3.0,AAU27452.1 hypothetical protein lpg1370 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1344,3.0,AAU27453.1 lipid A disaccharide synthase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1345,3.0,AAU27454.1 oxidoreductase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1346,3.0,AAU27455.1 ribonuclease HII [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1347,3.0,AAU27456.1 rod shape determining protein RodA [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1348,3.0,AAU27457.1 penicillin binding protein 2 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1349,2.0,AAU27458.1 hypothetical protein lpg1376 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1350,2.0,AAU27459.1 hypothetical protein lpg1377 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1351,2.0,"AAU27460.1 proton/peptide symporter, POT family protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
1352,2.0,AAU27461.1 urocanate hydratase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1353,2.0,AAU27462.1 histidine ammonia lyase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1354,2.0,"AAU27463.1 aldehyde dehydrogenase, NAD dependent [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
1355,2.0,"AAU27464.1 dehydrogenase, short chain (dhs-6C) [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
1356,2.0,AAU27465.1 ribonuclease HI [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1357,2.0,"AAU27466.1 DNA polymerase III, epsilon subunit [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
1358,2.0,AAU27467.1 hypothetical protein lpg1385 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1359,2.0,AAU27468.1 enhanced entry protein EnhA [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1360,2.0,AAU27469.1 hypothetical protein lpg1387 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1361,2.0,AAU27470.1 hypothetical protein lpg1388 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1362,2.0,AAU27471.1 tRNA (5 methylaminomethyl-2-thiouridylate) methyltransferase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1363,2.0,AAU27472.1 hypothetical protein lpg1390 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1364,2.0,AAU27473.1 50S ribosomal protein L32 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1365,2.0,AAU27474.1 fatty acid/phospholipid synthesis protein PlsX [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1366,2.0,AAU27475.1 3-oxoacyl-(acyl carrier protein) synthase II FabH [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1367,2.0,AAU27476.1 S-malonyl transferase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1368,2.0,AAU27477.1 3-oxoacyl-(acyl carrier protein) reductase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1369,2.0,AAU27478.1 acyl carrier protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1370,2.0,AAU27479.1 beta-ketoacyl-acyl carrier protein synthase II [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1371,2.0,AAU27480.1 periplasmic solute-binding protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1372,2.0,AAU27481.1 thymidylate kinase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1373,2.0,"AAU27482.1 DNA polymerase III, delta prime subunit [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
1374,2.0,AAU27483.1 type 4 fimbrial biogenesis protein PilZ [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1375,2.0,AAU27484.1 deoxyribonuclease TatD [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1376,1.0,AAU27485.1 hypothetical protein lpg1403 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1377,1.0,AAU27486.1 major facilitator family transporter [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1378,2.0,"AAU27487.1 multidrug translocase MdfA, chloramphenicol resistance pump Cmr [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
1379,2.0,AAU27488.1 glycosyltransferase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1380,2.0,AAU27489.1 dolichol monophosphate mannose synthase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1381,2.0,AAU27490.1 choline kinase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1382,2.0,AAU27491.1 hypothetical protein lpg1409 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1383,2.0,AAU27492.1 transcriptional regulatory protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1384,2.0,AAU27493.1 adenylate kinase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1385,2.0,AAU27494.1 thioredoxin [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1386,2.0,AAU27495.1 glycerol-3-phosphate dehydrogenase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1387,2.0,AAU27496.1 glycerol kinase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1388,2.0,AAU27497.1 citrate synthase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1389,2.0,AAU27498.1 purine nucleoside phosphorylase II [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1390,2.0,"AAU27499.1 DNA gyrase, A subunit [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
1391,2.0,AAU27500.1 3-phosphoserine aminotransferase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1392,1.0,AAU27501.1 3-phosphoshikimate 1-carboxyvinyltransferase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1393,1.0,AAU27502.1 cytidylate kinase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1394,1.0,AAU27503.1 30S ribosomal protein S1 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1395,1.0,AAU27504.1 hypothetical membrane protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1396,1.0,AAU27505.1 TPR domain protein (heat shock protein) N-acetylglucosaminyl transferase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1397,2.0,AAU27506.1 aminotransferase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1398,2.0,AAU27507.1 orotidine 5'-phosphate decarboxylase PyrF [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1399,2.0,AAU27508.1 hypothetical protein lpg1426 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1400,2.0,AAU27509.1 short chain dehydrogenase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1401,2.0,AAU27510.1 Tfp type 4 fimbrial pilin related signal peptide protein domain [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1402,2.0,AAU27511.1 hypothetical protein lpg1429 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1403,2.0,AAU27512.1 4-hydroxybenzoate octaprenyltransferase UbiA [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1404,2.0,AAU27513.1 hypothetical protein lpg1431 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1405,2.0,AAU27514.1 FAD linked oxidase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1406,2.0,AAU27515.1 2-deoxyribose-5-phosphate aldolase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1407,2.0,AAU27516.1 xanthosine phosphorylase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1408,2.0,AAU27517.1 cytidine deaminase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1409,2.0,AAU27518.1 hypothetical protein lpg1436 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1410,2.0,AAU27519.1 sensor histidine kinase CpxA [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1411,2.0,AAU27520.1 transcriptional regulatory protein CpxR [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1412,2.0,AAU27521.1 Mg2+ and Co2+ transporter CorC [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1413,2.0,AAU27522.1 metal dependent hydrolase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1414,2.0,AAU27523.1 phosphate starvation-inducible protein PhoH [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1415,2.0,AAU27524.1 metal dependent phosphoesterase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1416,2.0,AAU27525.1 translation factor [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1417,2.0,AAU27526.1 tryptophanyl tRNA synthetase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1418,2.0,AAU27527.1 hypothetical protein lpg1445 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1419,2.0,AAU27528.1 hypothetical protein lpg1446 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1420,2.0,AAU27529.1 pseudouridine synthase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1421,2.0,"AAU27530.1 transcription regulator protein, response regulator containing CheY-like receiver domain and HTH DNA-binding domain [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
1422,2.0,AAU27531.1 hypothetical protein lpg1449 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1423,2.0,"AAU27532.1 iron/ascorbate oxidoreductase family protein, putative [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
1424,2.0,AAU27533.1 hypothetical protein lpg1451 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1425,2.0,AAU27534.1 lipase A [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1426,2.0,AAU27535.1 hypothetical protein lpg1453 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1427,2.0,AAU27536.1 multidrug efflux protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1428,2.0,AAU27537.1 phospholipase C [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1429,2.0,AAU27538.1 23S rRNA (uracil-5-)methyltransferase RumA [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1430,2.0,AAU27539.1 GTP pyrophosphokinase ((p)ppGpp synthetase I) stringent stress response RelA [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1431,2.0,AAU27540.1 hypothetical membrane protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1432,2.0,AAU27541.1 aspartate aminotransferase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1433,2.0,AAU27542.1 hypothetical protein lpg1460 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1434,2.0,AAU27543.1 single stranded DNA specific exonuclease RecJ [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1435,2.0,"AAU27544.1 zinc binding TIM barrel protein, YjbN family [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
1436,2.0,AAU27545.1 preprotein translocase; secretion protein SecA [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1437,2.0,AAU27546.1 hypothetical protein lpg1464 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1438,2.0,AAU27547.1 hypothetical protein lpg1465 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1439,2.0,AAU27548.1 hypothetical protein lpg1466 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1440,2.0,AAU27549.1 dephospho-CoA kinase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1441,2.0,AAU27550.1 hypothetical protein lpg1468 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1442,2.0,AAU27551.1 Rtn protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1443,2.0,AAU27552.1 serine-type D-Ala-D-Ala carboxypeptidase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1444,2.0,AAU27553.1 adenosylmethionine-8-amino-7-oxononanoate aminotransferase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1445,2.0,AAU27554.1 biotin synthase BioB [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1446,2.0,AAU27555.1 8-amino-7-oxononanoate synthase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1447,2.0,AAU27556.1 biotin biosynthesis protein BioH [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1448,2.0,AAU27557.1 dethiobiotin synthetase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1449,2.0,AAU27558.1 hypothetical protein lpg1476 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1450,2.0,AAU27559.1 transmembrane protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1451,2.0,AAU27560.1 aspartyl tRNA synthetase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1452,2.0,AAU27561.1 potassium efflux system KefA [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1453,2.0,AAU27562.1 DNA mismatch repair protein MutH [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1454,2.0,AAU27563.1 hypothetical protein lpg1481 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1455,2.0,AAU27564.1 hypothetical protein lpg1482 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1456,2.0,AAU27565.1 serine/threonine-protein kinase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1457,2.0,AAU27566.1 hypothetical protein lpg1484 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1458,2.0,AAU27567.1 hypothetical protein lpg1485 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1459,2.0,AAU27568.1 AsnC family transcription regulator protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1460,2.0,"AAU27569.1 acetyltransferase, GNAT family [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
1461,2.0,AAU27570.1 coiled-coil-containing protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1462,2.0,AAU27571.1 hypothetical protein lpg1489 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1463,2.0,AAU27572.1 adenylate cyclase PLUS two component hybrid sensor and regulator [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1464,2.0,AAU27573.1 hypothetical protein lpg1491 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1465,2.0,AAU27574.1 spectinomycin phosphotransferase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1466,2.0,AAU27575.1 hypothetical protein lpg1493 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1467,2.0,AAU27576.1 hypothetical protein lpg1494 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1468,2.0,AAU27577.1 hypothetical protein lpg1495 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1469,2.0,AAU27578.1 hypothetical protein lpg1496 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1470,2.0,AAU27579.1 aminopeptidase N [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1471,2.0,AAU27580.1 hypothetical protein lpg1498 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1472,2.0,AAU27581.1 hypothetical protein lpg1499 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1473,2.0,"AAU27582.1 oxidoreductase, short chain dehydrogenase/reductase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
1474,2.0,AAU27583.1 GCN5-related N-acetyltransferase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1475,2.0,AAU27584.1 dihydrolipoamide dehydrogenase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1476,2.0,AAU27585.1 pyruvate dehydrogenase E2 component [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1477,2.0,AAU27586.1 pyruvate dehydrogenase E1 component oxidoreductase protein AceE [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1478,2.0,AAU27587.1 hypothetical protein lpg1505 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1479,2.0,AAU27588.1 inner membrane protein AmpE [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1480,2.0,AAU27589.1 sodium/hydrogen antiporter [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1481,2.0,AAU27590.1 rare lipoprotein A [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1482,2.0,AAU27591.1 D-alanyl-D-alanine carboxypeptidase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1483,2.0,AAU27592.1 D-alanine-aminotransferase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1484,2.0,AAU27593.1 lipoate-protein ligase B [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1485,2.0,AAU27594.1 DedA/PAP2 domain protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1486,2.0,AAU27595.1 type I secretion system LssZ [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1487,2.0,AAU27596.1 lipoprotein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1488,2.0,AAU27597.1 toxin secretion ATP binding protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1489,2.0,"AAU27598.1 ABC transporter, ATP binding/permease fusion protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
1490,2.0,AAU27599.1 HlyD family secretion protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1491,2.0,AAU27600.1 sensory box protein/GGDEF domain/EAL domain [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1492,2.0,AAU27601.1 purine/pyrimidine phosphoribosyltransferase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1493,2.0,AAU27602.1 hypothetical protein lpg1520 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1494,2.0,AAU27603.1 generic methyl-transferase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1495,2.0,AAU27604.1 (type IV) pilus assembly protein PilB [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1496,2.0,AAU27605.1 (type IV) pilus assembly protein PilC [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1497,2.0,AAU27606.1 type 4 (IV) prepilin-like protein leader peptide processing enzyme PilD [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1498,2.0,AAU27607.1 CAAX amino terminal protease family protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1499,2.0,AAU27608.1 hypothetical protein lpg1526 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1500,2.0,AAU27609.1 hypothetical protein lpg1527 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1501,2.0,AAU27610.1 hypothetical protein lpg1528 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1502,2.0,AAU27611.1 2-methylcitrate dehydratase PrpD [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1503,1.0,AAU27612.1 2-methylcitrate synthase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1504,2.0,AAU27613.1 phenazine biosynthesis PhzF [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1505,2.0,AAU27614.1 putative peptidase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1506,2.0,"AAU27615.1 peptide transport protein, POT family [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
1507,2.0,"AAU27616.1 glutamate-1-semialdehyde-2,1-aminomutase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
1508,2.0,AAU27617.1 rubredoxin (rubredoxin-type Fe(Cys)4 protein) [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1509,2.0,AAU27618.1 transmembrane protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1510,2.0,AAU27619.1 transport protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1511,2.0,AAU27620.1 poly(A) polymerase I [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1512,2.0,AAU27621.1 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase FolK [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1513,2.0,AAU27622.1 universal stress protein A [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1514,2.0,AAU27623.1 GTP-binding protein EngA [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1515,2.0,"AAU27624.1 PQQ (pyrrolo quinoline) WD40-like repeat, enzyme repeat domain protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
1516,2.0,AAU27625.1 transmembrane protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1517,1.0,AAU27626.1 histidyl tRNA synthetase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1518,1.0,"AAU27627.1 DNA-binding protein, putative [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
1519,1.0,AAU27628.1 fimbrial biogenesis and twitching motility protein PilF [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1520,1.0,"AAU27629.1 radical SAM enzyme, Cfr family [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]"
1521,1.0,AAU27630.1 nucleoside diphosphate kinase [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1522,1.0,AAU27631.1 hypothetical protein lpg1549 [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
1523,1.0,AAU27632.1 tRNA-(ms(2)io(6)a)-hydrolase(tRNA hydroxylase) [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
